date,id,longitude,latitude,time,total_precipitation_sum,temperature_2m,potential_evaporation_sum,u_component_of_wind_10m,v_component_of_wind_10m,year,month,month_name,tempC,precip_mm,pet_mm,wind_speed,balance,SPEI_3
2022-03-01,202203,-3.0500139515596465,51.750236719085805,1646092800000,0.07281597991156374,279.457909758373,-0.08562885969877243,-1.2822558226123932,0.2058020625063168,2022,3,March,6.307909758373,72.81597991156374,85.62885969877243,1.2986664250511903,-12.812879787208686,0.3723814023409794
2022-04-01,202204,-3.0500139515596465,51.750236719085805,1648771200000,0.0388758759830381,280.76337316301135,-0.12169401347637177,-0.019754999213748507,-0.4900490442911784,2022,4,April,7.613373163011374,38.8758759830381,121.69401347637177,0.4904470672811007,-82.81813749333367,-0.13392042021653908
2022-05-01,202205,-3.0500139515596465,51.750236719085805,1651363200000,0.08562577650061698,284.5958341988184,-0.14246679097414017,1.7128941320603894,0.8890728771045644,2022,5,May,11.445834198818432,85.62577650061698,142.46679097414017,1.929885200847424,-56.84101447352319,-0.7288655591874438
2022-06-01,202206,-3.0500139515596465,51.750236719085805,1654041600000,0.08295601317490053,286.6922308391995,-0.16413681954145432,0.7398348000314501,0.7635897702640957,2022,6,June,13.542230839199533,82.95601317490053,164.13681954145432,1.063214403866666,-81.18080636655378,-1.093428456467426
2022-07-01,202207,-3.0500139515596465,51.750236719085805,1656633600000,0.0250381180795749,290.10950275134013,-0.1847551017999649,1.2398636494913409,0.06578392239027125,2022,7,July,16.959502751340153,25.0381180795749,184.7551017999649,1.2416075844545393,-159.71698372039,-1.4815214807313053
2022-08-01,202208,-3.0500139515596465,51.750236719085805,1659312000000,0.04180690200642445,290.4025951918735,-0.17152497917413712,0.3778764150475943,-0.4097147808280042,2022,8,August,17.252595191873525,41.80690200642445,171.52497917413712,0.5573659360583146,-129.71807716771266,-1.8231910539166125
2022-09-01,202209,-3.0500139515596465,51.750236719085805,1661990400000,0.1085138471086573,286.20244473351374,-0.10030295699834824,0.44889057874679567,-0.1948644479115804,2022,9,September,13.052444733513767,108.5138471086573,100.30295699834824,0.4893617320015105,8.210890110309066,-1.4004710094397481
2022-10-01,202210,-3.0500139515596465,51.750236719085805,1664582400000,0.14831981454280552,284.9367512323523,-0.06806408613920212,1.132516998116688,2.2905228150788175,2022,10,October,11.786751232352344,148.31981454280552,68.06408613920212,2.555208311942458,80.2557284036034,-0.11926242121862808
2022-11-01,202211,-3.0500139515596465,51.750236719085805,1667260800000,0.15823062126560217,281.18623008728025,-0.035494767129421234,1.7023411485883924,2.3019447803497313,2022,11,November,8.036230087280273,158.23062126560217,35.494767129421234,2.863025525201726,122.73585413618093,1.1310651392224833
2022-12-01,202212,-3.0500139515596465,51.750236719085805,1669852800000,0.09608988754655456,276.17088957755794,-0.013458967208862305,0.6926087051309565,0.8346283858822238,2022,12,December,3.0208895775579663,96.08988754655456,13.458967208862305,1.0845788864548058,82.63092033769226,1.4369328887197945
2023-01-01,202301,-3.0500139515596465,51.750236719085805,1672531200000,0.09955501885754714,277.01130444516417,-0.031048551201820374,2.57109724321673,1.1285155229671027,2023,1,January,3.861304445164194,99.55501885754714,31.048551201820374,2.8078618768832597,68.50646765572677,1.390514092818417
2023-02-01,202302,-3.0500139515596465,51.750236719085805,1675209600000,0.009978474945814497,278.1447075208028,-0.03628957271575928,1.24397531577519,0.01676352960722787,2023,2,February,4.9947075208028195,9.978474945814497,36.28957271575928,1.2440882614118969,-26.31109776994478,0.738832165798107
2023-03-01,202303,-3.0500139515596465,51.750236719085805,1677628800000,0.17133486801314035,278.86045423118014,-0.061089009046554565,1.0773888941734069,1.183772874134843,2023,3,March,5.710454231180165,171.33486801314035,61.089009046554565,1.6006514445142837,110.24585896658579,0.8686948686144321
